"","DateTime","spp","Contam","Temp","NomConc","CalcConc","fishID","weight.g","length.mm","round","chamber","volume.ml","BaroP","Salinity","Phase","Time.m","Temp.1","O2.sat","Intercept","Slope","Slope.hour","r2","sat100.mgO2perL","sat100.mgO2","mgO2","mgO2hpos","mass.specific.mgO2ghr","notes"
"17","2021-05-31 13:05:47","GS","Fipronil",18.67,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M1",15.0833333333333,18.67,94.07,0.256422883332715,-0.00555228453226379,-0.333137071935828,0.979623272158756,9.12830408858542,0.181205964462509,0.170460450769882,0.333137071935828,0.387413736406358,""
"18","2021-06-04 14:03:54","GS","Fipronil",19.24,0,0.01,"gs_116",0.6138,45.41,2,4,21.4921,1013.8,4,"M9",119,19.24,95.57,0.535512493923251,-0.00298153889928726,-0.178892333957235,0.983551794548533,9.01111145140988,0.188136688215971,0.179802232928003,0.178892333957235,0.291450527789566,""
"19","2021-05-31 13:33:47","GS","Fipronil",18.86,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M3",43.0833333333333,18.86,93.57,0.310834045840825,-0.00326517629772886,-0.195910577863732,0.971951712450803,9.09353859052657,0.180515834560543,0.1689086663983,0.195910577863732,0.22782948931705,""
"20","2021-05-31 10:34:19","GS","Fipronil",18.32,0,0.01,"gs_018",1.006,51.82,1,2,21.3196,1014.6,4,"M4",54.1333333333333,18.32,89.83,0.454510008358602,-0.00527961185594722,-0.316776711356833,0.990041437870716,9.18652702140313,0.186611435301975,0.167633052331764,0.316776711356833,0.314887387034626,""
"21","2021-06-03 10:25:23","GS","Fipronil",18.59,0,0.01,"gs_085",0.8127,50.7,1,5,21.4825,1011.9,4,"M11",125.983333333333,18.59,95.94,0.490292247908982,-0.00245320938172316,-0.14719256290339,0.98260706539588,9.11174133132458,0.188337870970213,0.180691353408822,0.14719256290339,0.181115495143829,""
"22","2021-06-01 09:29:16","GS","Fipronil",18.75,0,0.01,"gs_039",1.0496,54.27,1,7,21.359,1014.9,4,"M5",61.75,18.75,93.24,0.657624962597458,-0.00783000630154437,-0.469800378092662,0.98785407484956,9.1099674314414,0.185017972552116,0.172510757607593,0.469800378092662,0.447599445591332,""
"23","2021-06-02 09:50:08","GS","Fipronil",18.99,0,0.01,"gs_057",0.4833,41.25,1,1,21.3905,1013.9,4,"M9",91.4333333333333,18.99,95.7,0.566037367638504,-0.00420229185207669,-0.252137511124601,0.993791211975375,9.05711163664221,0.189358844409606,0.181216414099993,0.252137511124601,0.521699795416101,""
"24","2021-06-04 12:14:54","GS","Fipronil",19.13,0,0.01,"gs_116",0.6138,45.41,2,4,21.4921,1013.8,4,"M1",10,19.13,96.42,0.21730908261116,-0.00342011078426766,-0.20520664705606,0.981616195141451,9.03089820798056,0.18854980205568,0.181799719142087,0.20520664705606,0.33432167979156,""
"25","2021-05-31 15:11:47","GS","Fipronil",19.15,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M10",141.083333333333,19.15,93.48,0.736501996219709,-0.00401790525855481,-0.241074315513289,0.984014659612115,9.04094885624846,0.179471875745388,0.167770309446789,0.241074315513289,0.280351570546911,""
"26","2021-05-30 13:09:29","GS","Fipronil",18.87,0,0.01,"gs_014",0.6266,44.01,2,6,20.7109,1014.6,4,"M4",47.2,18.87,94.49,0.42698066766566,-0.00537455665713819,-0.322473399428292,0.998267121162208,9.08531037032161,0.18247209907065,0.172417886411857,0.322473399428292,0.514639960785655,""
"27","2021-06-03 10:11:53","GS","Fipronil",18.58,0,0.01,"gs_085",0.8127,50.7,1,5,21.4825,1011.9,4,"M10",112.483333333333,18.58,95.74,0.470272107988741,-0.00257198132215633,-0.15431887932938,0.990975008235682,9.11357760561878,0.188375826392619,0.180351016188293,0.15431887932938,0.189884187682269,""
"28","2021-06-03 08:50:23","GS","Fipronil",18.48,0,0.01,"gs_085",0.8127,50.7,1,5,21.4825,1011.9,4,"M4",30.9833333333333,18.48,97.83,0.314429725162542,-0.00416274919916638,-0.249764951949983,0.977928450695605,9.13197836969792,0.188756166505982,0.184660157692802,0.249764951949983,0.30732736797094,""
"29","2021-06-02 15:03:20","GS","Fipronil",18.56,0,0.01,"gs_077",0.4279,40.91,3,5,21.4825,1013.9,4,"M5",69.3166666666667,18.56,97.29,0.360056636286768,-0.00248053377535386,-0.148832026521232,0.971020633115122,9.13565973364087,0.192347661427915,0.187135039803218,0.148832026521232,0.347819645994932,""
"30","2021-06-03 14:20:28","GS","Fipronil",19.12,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M4",53.15,19.12,99.38,0.335158535028198,-0.0027905850285177,-0.167435101711062,0.97161449036053,9.01539598998966,0.187949369440909,0.186784083350375,0.167435101711062,0.327405361187059,""
"31","2021-06-01 16:11:38","GS","Fipronil",19.34,0,0.01,"gs_052",0.932,51.36,3,4,21.4921,1014.9,4,"M7",97.15,19.34,91.92,0.622470085938993,-0.00463923018331352,-0.278353810998811,0.982271628871595,9.00317132776023,0.185106102815883,0.17014952970836,0.278353810998811,0.29866288733778,""
"32","2021-06-01 16:38:38","GS","Fipronil",19.35,0,0.01,"gs_052",0.932,51.36,3,4,21.4921,1014.9,4,"M9",124.15,19.35,91.91,0.709098564730084,-0.00433154681699919,-0.259892809019951,0.979104343479204,9.00138132281697,0.185069300135249,0.170097193754307,0.259892809019951,0.278854945300377,""
"33","2021-06-03 14:48:28","GS","Fipronil",19.17,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M6",81.15,19.17,99.01,0.408891124524796,-0.00275179961636141,-0.165107976981685,0.970285699033751,9.00640470397339,0.187761922706556,0.185903079671761,0.165107976981685,0.322854863085031,""
"34","2021-06-01 15:31:08","GS","Fipronil",19.3,0,0.01,"gs_052",0.932,51.36,3,4,21.4921,1014.9,4,"M4",56.65,19.3,91.51,0.428233290507705,-0.00453571537064459,-0.272142922238675,0.971480356286912,9.01033797544384,0.185253449808923,0.169525431920145,0.272142922238675,0.291998843603729,""
"35","2021-06-04 12:56:24","GS","Fipronil",19.1,0,0.01,"gs_116",0.6138,45.41,2,4,21.4921,1013.8,4,"M4",51.5,19.1,95.52,0.319361219594319,-0.00268027477245697,-0.160816486347418,0.984886207939224,9.03630864058754,0.188662762690779,0.180210670922232,0.160816486347418,0.26200144403294,""
"36","2021-06-03 09:04:23","GS","Fipronil",18.53,0,0.01,"gs_085",0.8127,50.7,1,5,21.4825,1011.9,4,"M5",44.9833333333333,18.53,95.31,0.345350393353985,-0.00365768272539329,-0.219460963523597,0.984941708977344,9.12276933658872,0.188565817633422,0.179722080786414,0.219460963523597,0.27003933004011,""
"37","2021-05-30 13:09:29","GS","Fipronil",18.87,0,0.01,"gs_011",0.6771,46.65,2,3,21.4652,1014.6,4,"M4",47.2,18.87,95.29,0.334998667766729,-0.0032322801139273,-0.193936806835638,0.958003006385548,9.08531037032161,0.188866340509283,0.179970735871295,0.193936806835638,0.286422695075525,""
"38","2021-05-31 10:20:49","GS","Fipronil",18.43,0,0.01,"gs_018",1.006,51.82,1,2,21.3196,1014.6,4,"M3",40.6333333333333,18.43,90.26,0.373155897924936,-0.00502995098402443,-0.301797059041466,0.994204325346466,9.16611583041529,0.186196810532724,0.168061241186837,0.301797059041466,0.299997076581974,""
"39","2021-05-31 14:15:47","GS","Fipronil",19.02,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M6",85.0833333333333,19.02,93.04,0.539886951458334,-0.00436765113439864,-0.262059068063918,0.996133482498098,9.06445330493717,0.179938462556308,0.167414745562389,0.262059068063918,0.304755283246794,""
"40","2021-06-02 11:53:41","GS","Fipronil",18.83,0,0.01,"gs_068",0.7569,47.33,2,4,21.4921,1013.9,4,"M2",21.9833333333333,18.83,93.07,0.255199369390369,-0.00356132482376365,-0.213679489425819,0.977601150690467,9.08619128342986,0.188403993500175,0.175347596750613,0.213679489425819,0.282308745443016,""
"41","2021-06-04 10:38:59","GS","Fipronil",18.79,0,0.01,"gs_105",0.749,47.09,1,1,21.3905,1013.8,4,"M9",109.85,18.79,93.72,0.810245924900951,-0.00577636529610118,-0.346581917766071,0.991858170285506,9.09257198670328,0.187684324663536,0.175897749074666,0.346581917766071,0.462726191944019,""
"42","2021-06-03 13:52:28","GS","Fipronil",19.08,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M2",25.15,19.08,98.62,0.261640215314272,-0.00301103757226641,-0.180662254335984,0.970800768654598,9.02260105646854,0.188099577784833,0.185503803611403,0.180662254335984,0.353269953726993,""
"43","2021-06-01 10:39:16","GS","Fipronil",18.91,0,0.01,"gs_039",1.0496,54.27,1,7,21.359,1014.9,4,"M10",131.75,18.91,93.71,1.00737602235303,-0.00633226487943619,-0.379935892766172,0.994245590636029,9.08077333791482,0.184425058029047,0.17282472187902,0.379935892766172,0.361981605150697,""
"44","2021-05-30 09:38:41","GS","Fipronil",18.35,0,0.01,"gs_003",0.6532,43.03,1,3,21.4652,1013,4,"M3",85.1333333333333,18.35,93.38,0.369034982002031,-0.00220054249085632,-0.132032549451379,0.868224610124618,9.16616748750005,0.190766277749851,0.178137550162811,0.132032549451379,0.202131888321156,""
"45","2021-06-02 11:40:41","GS","Fipronil",18.89,0,0.01,"gs_068",0.7569,47.33,2,4,21.4921,1013.9,4,"M1",8.98333333333333,18.89,94.73,0.211692071408568,-0.00364716843687448,-0.218830106212469,0.989794893777113,9.07526605255322,0.188177456652902,0.178260504687294,0.218830106212469,0.289113629558024,""
"46","2021-06-01 09:00:16","GS","Fipronil",18.72,0,0.01,"gs_039",1.0496,54.27,1,7,21.359,1015.3,4,"M3",32.75,18.72,94.38,0.481299215879537,-0.00922535706588484,-0.55352142395309,0.97467100302732,9.11913126981531,0.185204084611187,0.174795615056038,0.55352142395309,0.527364161540673,""
"47","2021-05-31 13:19:47","GS","Fipronil",18.77,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M2",29.0833333333333,18.77,93.56,0.309630921499393,-0.00480216201190764,-0.288129720714458,0.971807630229708,9.10997562603371,0.180842126152395,0.169195893228181,0.288129720714458,0.335073521007627,""
"48","2021-06-02 13:11:41","GS","Fipronil",18.51,0,0.01,"gs_068",0.7569,47.33,2,4,21.4921,1013.9,4,"M8",99.9833333333333,18.51,94.5,0.374874973183107,-0.00194313595220306,-0.116588157132183,0.938560229458904,9.14487571225369,0.189620826868723,0.179191681390943,0.116588157132183,0.154033765533338,""
"49","2021-06-03 15:16:28","GS","Fipronil",19.21,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M8",109.15,19.21,98.67,0.48962541093341,-0.00278443605100664,-0.167066163060398,0.975649080238003,8.999223682421,0.18761221564164,0.185116973173606,0.167066163060398,0.326683932460692,""
"50","2021-06-01 15:58:08","GS","Fipronil",19.34,0,0.01,"gs_052",0.932,51.36,3,4,21.4921,1014.9,4,"M6",83.65,19.34,91.59,0.551048779626078,-0.00454013130240206,-0.272407878144124,0.979902363372136,9.00317132776023,0.185106102815883,0.169538679569067,0.272407878144124,0.292283131055927,""
"51","2021-06-01 10:53:16","GS","Fipronil",18.93,0,0.01,"gs_039",1.0496,54.27,1,7,21.359,1014.9,4,"M11",145.75,18.93,92.03,1.08311982163285,-0.006264309168747,-0.37585855012482,0.980370896091305,9.07713633527965,0.184351192687729,0.169658402630517,0.37585855012482,0.358096941810995,""
"52","2021-05-30 12:42:29","GS","Fipronil",18.96,0,0.01,"gs_014",0.6266,44.01,2,6,20.7109,1014.6,4,"M2",20.2,18.96,95.67,0.282628798461711,-0.00527189955257045,-0.316313973154227,0.995534592350658,9.06894539865943,0.182143420070296,0.174256609981252,0.316313973154227,0.504810043335823,""
"53","2021-06-03 09:31:23","GS","Fipronil",18.57,0,0.01,"gs_085",0.8127,50.7,1,5,21.4825,1011.9,4,"M7",71.9833333333333,18.57,94.48,0.443043970146201,-0.00367362295494205,-0.220417377296523,0.991906451571455,9.11541457001844,0.188413796079367,0.178013354535786,0.220417377296523,0.271216165001259,""
"54","2021-06-03 14:20:28","GS","Fipronil",19.12,0,0.01,"gs_102",0.7548,48.38,3,6,20.7109,1011.9,4,"M4",53.15,19.12,92.83,0.359936902905019,-0.00362381727783309,-0.217429036669985,0.996910161219096,9.01539598998966,0.179912143915833,0.167012443197068,0.217429036669985,0.288061786791183,""
"55","2021-06-02 10:29:08","GS","Fipronil",19.02,0,0.01,"gs_057",0.4833,41.25,1,1,21.3905,1013.9,4,"M12",130.433333333333,19.02,96.12,0.717434234590661,-0.00410445221250781,-0.246267132750469,0.99666178515992,9.05167849952575,0.189245252725285,0.181902536919544,0.246267132750469,0.509553347300784,""
"56","2021-06-01 13:59:51","GS","Fipronil",19.26,0,0.01,"gs_046",0.721,47.53,2,6,20.7109,1014.9,4,"M9",133.483333333333,19.26,95.4,0.622132655268305,-0.00336386598379208,-0.201831959027525,0.99056048056935,9.01751524646427,0.180259228025296,0.171967303536133,0.201831959027525,0.279933368970214,""
"57","2021-06-03 15:30:28","GS","Fipronil",19.21,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M9",123.15,19.21,98.78,0.53490555497933,-0.00283620093820081,-0.170172056292049,0.975312990361336,8.999223682421,0.18761221564164,0.185323346610812,0.170172056292049,0.33275724734464,""
"58","2021-06-01 15:04:08","GS","Fipronil",19.31,0,0.01,"gs_052",0.932,51.36,3,4,21.4921,1014.9,4,"M2",29.65,19.31,91.68,0.336003242057572,-0.00554090221211988,-0.332454132727193,0.988390913275045,9.00854531855829,0.18521659260409,0.16980657209943,0.332454132727193,0.356710442840336,""
"59","2021-06-04 12:28:54","GS","Fipronil",19.12,0,0.01,"gs_116",0.6138,45.41,2,4,21.4921,1013.8,4,"M2",24,19.12,95.75,0.25324485127493,-0.00298897800524266,-0.17933868031456,0.986461009693816,9.03270101517086,0.188587441605042,0.180572475336827,0.17933868031456,0.29217771312245,""
"60","2021-06-03 12:54:04","GS","Fipronil",18.82,0,0.01,"gs_090",0.8388,49.97,2,2,21.3196,1011.9,4,"M9",112.983333333333,18.82,93.05,0.521001573380004,-0.00307340239515801,-0.184404143709481,0.991467036916605,9.06969658295576,0.1857546417762,0.172844694172754,0.184404143709481,0.219842803659371,""
"61","2021-06-03 09:44:53","GS","Fipronil",18.58,0,0.01,"gs_085",0.8127,50.7,1,5,21.4825,1011.9,4,"M8",85.4833333333333,18.58,95.22,0.395868368975583,-0.00252137383169667,-0.1512824299018,0.978861478630576,9.11357760561878,0.188375826392619,0.179371461891052,0.1512824299018,0.186147938848038,""
"62","2021-05-31 13:47:47","GS","Fipronil",18.92,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M4",57.0833333333333,18.92,93.05,0.44875770725078,-0.00487852774005758,-0.292711664403455,0.967686661833757,9.08261125085894,0.180298915940801,0.167768141282915,0.292711664403455,0.340401982094959,""
"63","2021-05-30 09:30:11","GS","Fipronil",18.33,0,0.01,"gs_003",0.6532,43.03,1,3,21.4652,1013,4,"M2",76.6333333333333,18.33,97.64,0.427391364857699,-0.00312206199987932,-0.187323719992759,0.97211436053696,9.16987792390987,0.190843499352412,0.186339592767695,0.187323719992759,0.286778505806428,""
"64","2021-06-04 13:23:24","GS","Fipronil",19.14,0,0.01,"gs_116",0.6138,45.41,2,4,21.4921,1013.8,4,"M6",78.5,19.14,95.69,0.400412911656502,-0.0027921789710866,-0.167530738265196,0.972309448211398,9.0290960706146,0.188512176491113,0.180387301684346,0.167530738265196,0.272940270878456,""
"65","2021-06-03 14:34:28","GS","Fipronil",19.14,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M5",67.15,19.14,98.69,0.381252402116773,-0.00289701873582306,-0.173821124149383,0.97514936772733,9.01179747164548,0.187874348969876,0.185413194998371,0.173821124149383,0.339892694856049,""
"66","2021-06-01 16:25:08","GS","Fipronil",19.35,0,0.01,"gs_052",0.932,51.36,3,4,21.4921,1014.9,4,"M8",110.65,19.35,91.52,0.725400271255105,-0.0050110124890997,-0.300660749345982,0.987142099754496,9.00138132281697,0.185069300135249,0.16937542348378,0.300660749345982,0.322597370542899,""
"67","2021-06-04 12:42:54","GS","Fipronil",19.09,0,0.01,"gs_116",0.6138,45.41,2,4,21.4921,1013.8,4,"M3",38,19.09,95.59,0.283874415510075,-0.00269488972512637,-0.161693383507582,0.985892755211409,9.03811345959567,0.188700444243476,0.180378754652339,0.161693383507582,0.263430080657514,""
"68","2021-06-01 12:11:21","GS","Fipronil",18.85,0,0.01,"gs_046",0.721,47.53,2,6,20.7109,1014.9,4,"M2",24.9833333333333,18.85,95.54,0.251159402672766,-0.0030511503564555,-0.18306902138733,0.990914963395708,9.09170065971466,0.18174218701763,0.173636485476644,0.18306902138733,0.253909877097545,""
"69","2021-06-01 10:25:16","GS","Fipronil",18.89,0,0.01,"gs_039",1.0496,54.27,1,7,21.359,1014.9,4,"M9",117.75,18.89,92.63,0.873942388820636,-0.00595896338151736,-0.357537802891041,0.993561770591341,9.08441305743345,0.184498978548639,0.170901403829604,0.357537802891041,0.340641961595885,""
"70","2021-05-31 14:01:47","GS","Fipronil",18.99,0,0.01,"gs_030",0.8599,51.29,2,6,20.7109,1015.3,4,"M5",71.0833333333333,18.99,93.18,0.53000025397778,-0.00505747100813403,-0.303448260488042,0.951789449511202,9.06989358145181,0.1800464574854,0.167767289084896,0.303448260488042,0.352887847991675,""
"71","2021-06-03 14:48:28","GS","Fipronil",19.17,0,0.01,"gs_102",0.7548,48.38,3,6,20.7109,1011.9,4,"M6",81.15,19.17,93.05,0.545457489230748,-0.00464774863562506,-0.278864918137503,0.992442544612443,9.00640470397339,0.179732712912963,0.167241289365512,0.278864918137503,0.369455376440784,""
"72","2021-05-30 13:22:59","GS","Fipronil",18.83,0,0.01,"gs_011",0.6771,46.65,2,3,21.4652,1014.6,4,"M5",60.7,18.83,94.38,0.340766371182907,-0.0026413876258398,-0.158483257550388,0.944240547727468,9.09260136917369,0.18901790652252,0.178395100175954,0.158483257550388,0.234061818860416,""
"73","2021-06-02 15:31:20","GS","Fipronil",18.63,0,0.01,"gs_077",0.4279,40.91,3,5,21.4825,1013.9,4,"M7",97.3166666666667,18.63,97.51,0.422068105286043,-0.00240517572719585,-0.144310543631751,0.974967652373914,9.1227864305537,0.192076619180736,0.187293911363136,0.144310543631751,0.337252964785583,""
"74","2021-06-04 10:24:29","GS","Fipronil",18.75,0,0.01,"gs_105",0.749,47.09,1,1,21.3905,1013.8,4,"M8",95.35,18.75,93.66,0.837859184268214,-0.00693521915917195,-0.416113149550317,0.99723850797514,9.09987934719901,0.187835159545208,0.175926410430042,0.416113149550317,0.555558277103227,""
"75","2021-06-02 14:21:20","GS","Fipronil",18.43,0,0.01,"gs_077",0.4279,40.91,3,5,21.4825,1013.9,4,"M2",27.3166666666667,18.43,97.43,0.265243247874125,-0.00278537770487426,-0.167122662292456,0.979486247863649,9.15965740332848,0.19285292276412,0.187896602649082,0.167122662292456,0.390564763478513,""
"76","2021-06-01 12:26:51","GS","Fipronil",18.9,0,0.01,"gs_046",0.721,47.53,2,6,20.7109,1014.9,4,"M3",40.4833333333333,18.9,95.49,0.29467037304739,-0.00296603635419212,-0.177962181251527,0.988170786373883,9.082592857867,0.181560122969475,0.173371761423552,0.177962181251527,0.246826881070079,""
"77","2021-06-01 16:11:38","GS","Fipronil",19.34,0,0.01,"gs_056",0.554,44.32,3,8,21.6943,1014.9,4,"M7",97.15,19.34,95.69,0.538756640337379,-0.00366547872979568,-0.219928723787741,0.994100775701243,9.00317132776023,0.19032974282025,0.182126530904697,0.219928723787741,0.396983255934551,""
"78","2021-06-02 10:03:08","GS","Fipronil",19.01,0,0.01,"gs_057",0.4833,41.25,1,1,21.3905,1013.9,4,"M10",104.433333333333,19.01,95.57,0.574937740560239,-0.00377468820435149,-0.226481292261089,0.996927520759374,9.05348887051038,0.189283102513535,0.180897861072185,0.226481292261089,0.4686143022162,""
"79","2021-05-30 12:30:29","GS","Fipronil",18.96,0,0.01,"gs_014",0.6266,44.01,2,6,20.7109,1014.6,4,"M1",8.2,18.96,95.97,0.220865757536383,-0.00530583020583343,-0.318349812350006,0.992626470676524,9.06894539865943,0.182143420070296,0.174803040241463,0.318349812350006,0.508059068544536,""
"80","2021-05-30 13:36:29","GS","Fipronil",18.77,0,0.01,"gs_011",0.6771,46.65,2,3,21.4652,1014.6,4,"M6",74.2,18.77,93.86,0.39525693455355,-0.00290212412778708,-0.174127447667225,0.957770696016603,9.1035583401024,0.189245681129883,0.177625996308508,0.174127447667225,0.25716651553275,""
"81","2021-06-03 15:02:28","GS","Fipronil",19.2,0,0.01,"gs_103",0.5114,41.27,3,7,21.359,1011.9,4,"M7",95.15,19.2,99.02,0.45644291996979,-0.00284274364401411,-0.170564618640847,0.971781909255664,9.00101793876203,0.187649621580135,0.18581065528865,0.170564618640847,0.333524870240216,""
"82","2021-05-30 10:55:35","GS","Fipronil",18.64,0,0.01,"gs_003",0.6532,43.03,1,3,21.4652,1013,4,"M10",162.033333333333,18.64,96.81,0.564563010529978,-0.00234010156195071,-0.140406093717043,0.939208481089506,9.11267921568285,0.189653079836791,0.183603146589998,0.140406093717043,0.214951153884021,""
"83","2021-06-02 14:35:20","GS","Fipronil",18.48,0,0.01,"gs_077",0.4279,40.91,3,5,21.4825,1013.9,4,"M3",41.3166666666667,18.48,97.17,0.294424386828881,-0.00257265684931647,-0.154359410958988,0.977541913631572,9.15041362808052,0.192658298773784,0.187206068918486,0.154359410958988,0.360737113715794,""
"84","2021-06-01 12:42:21","GS","Fipronil",18.98,0,0.01,"gs_046",0.721,47.53,2,6,20.7109,1014.9,4,"M4",55.9833333333333,18.98,95.69,0.333490162675294,-0.00283317922264419,-0.169990753358652,0.98276262647392,9.06805569441354,0.181269526525757,0.173456809932497,0.169990753358652,0.235770809096604,""
"85","2021-05-30 13:49:59","GS","Fipronil",18.72,0,0.01,"gs_011",0.6771,46.65,2,3,21.4652,1014.6,4,"M7",87.7,18.72,94.07,0.38913353390102,-0.0023871016494015,-0.14322609896409,0.971787264484454,9.11270797004399,0.189435884552072,0.178202336598134,0.14322609896409,0.211528723916837,""
