spp,date,hatchdate,dph,staff,contaminant,treatment,group,targettempC,nomconclab,tank,fishID,nomconc,tl_mm,mass_g,Notes
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,17,500,67.76,1.4389,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,18,500,59.35,0.868,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,19,500,51.57,0.5665,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,20,500,87.16,3.0434,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,21,500,72.05,1.3948,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,22,500,59.65,0.8695,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,23,500,53.18,0.7022,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,24,500,77.72,1.8039,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,25,500,67.56,1.3206,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,26,500,72.32,1.5483,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,27,500,57.8,0.7749,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,28,500,47.35,0.4243,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,29,500,48.11,0.4828,
WS,7/27/20,5/28/20,60,"SB, aJS",bif,G-15C-0500ng,G,15,0500ng,,30,500,72.7,1.6579,
