location,datetime,temp_c
bath_1,5/27/2020 22:58,25.513
bath_1,5/27/2020 23:03,25.513
bath_1,5/27/2020 23:08,25.61
bath_1,5/27/2020 23:13,25.61
bath_1,5/27/2020 23:18,25.61
bath_1,5/27/2020 23:23,25.61
bath_1,5/27/2020 23:28,25.61
bath_1,5/27/2020 23:33,25.708
bath_1,5/27/2020 23:38,25.708
bath_1,5/27/2020 23:43,25.708
bath_1,5/27/2020 23:48,25.708
bath_1,5/27/2020 23:53,25.708
bath_1,5/27/2020 23:58,25.708
bath_1,5/28/2020 0:03,25.708
bath_1,5/28/2020 0:08,25.708
bath_1,5/28/2020 0:13,25.708
bath_1,5/28/2020 0:18,25.708
bath_1,5/28/2020 0:23,25.708
bath_1,5/28/2020 0:28,25.708
bath_1,5/28/2020 0:33,25.708
bath_1,5/28/2020 0:38,25.708
bath_1,5/28/2020 0:43,25.708
bath_1,5/28/2020 0:48,25.708
bath_1,5/28/2020 0:53,25.708
bath_1,5/28/2020 0:58,25.708
bath_1,5/28/2020 1:03,25.708
bath_1,5/28/2020 1:08,25.708
bath_1,5/28/2020 1:13,25.708
bath_1,5/28/2020 1:18,25.708
bath_1,5/28/2020 1:23,25.708
bath_1,5/28/2020 1:28,25.708
bath_1,5/28/2020 1:33,25.61
bath_1,5/28/2020 1:38,25.61
bath_1,5/28/2020 1:43,25.61
bath_1,5/28/2020 1:48,25.61
bath_1,5/28/2020 1:53,25.61
bath_1,5/28/2020 1:58,25.61
bath_1,5/28/2020 2:03,25.61
bath_1,5/28/2020 2:08,25.513
bath_1,5/28/2020 2:13,25.513
bath_1,5/28/2020 2:18,25.513
bath_1,5/28/2020 2:23,25.513
bath_1,5/28/2020 2:28,25.513
bath_1,5/28/2020 2:33,25.416
bath_1,5/28/2020 2:38,25.416
bath_1,5/28/2020 2:43,25.416
bath_1,5/28/2020 2:48,25.416
bath_1,5/28/2020 2:53,25.319
bath_1,5/28/2020 2:58,25.319
bath_1,5/28/2020 3:03,25.319
bath_1,5/28/2020 3:08,25.319
bath_1,5/28/2020 3:13,25.319
bath_1,5/28/2020 3:18,25.222
bath_1,5/28/2020 3:23,25.222
bath_1,5/28/2020 3:28,25.222
bath_1,5/28/2020 3:33,25.222
bath_1,5/28/2020 3:38,25.125
bath_1,5/28/2020 3:43,25.125
bath_1,5/28/2020 3:48,25.125
bath_1,5/28/2020 3:53,25.125
bath_1,5/28/2020 3:58,25.028
bath_1,5/28/2020 4:03,25.028
bath_1,5/28/2020 4:08,25.028
bath_1,5/28/2020 4:13,24.931
bath_1,5/28/2020 4:18,24.931
bath_1,5/28/2020 4:23,24.931
bath_1,5/28/2020 4:28,24.931
bath_1,5/28/2020 4:33,24.931
bath_1,5/28/2020 4:38,24.835
bath_1,5/28/2020 4:43,24.835
bath_1,5/28/2020 4:48,24.835
bath_1,5/28/2020 4:53,24.738
bath_1,5/28/2020 4:58,24.738
bath_1,5/28/2020 5:03,24.738
bath_1,5/28/2020 5:08,24.738
bath_1,5/28/2020 5:13,24.641
bath_1,5/28/2020 5:18,24.641
bath_1,5/28/2020 5:23,24.641
